f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R290,R600a,R290/R600a,0.3,40.0,100.0,2.459,0.432,OK,7000,108.205,21.27
R290,R600a,R290/R600a,0.3,40.0,100.0,2.459,0.432,OK,7500,106.576,19.852
R290,R600a,R290/R600a,0.3,50.0,100.0,2.733,0.409,OK,5000,107.939,28.352
R290,R600a,R290/R600a,0.3,50.0,100.0,2.733,0.409,OK,5500,104.979,25.775
R290,R600a,R290/R600a,0.3,50.0,100.0,2.733,0.409,OK,6000,102.512,23.627
R290,R600a,R290/R600a,0.3,50.0,100.0,2.733,0.409,OK,6500,100.425,21.809
R290,R600a,R290/R600a,0.3,50.0,100.0,2.733,0.409,OK,7000,98.636,20.252
R290,R600a,R290/R600a,0.3,50.0,100.0,2.733,0.409,OK,7500,97.086,18.902
R290,R600a,R290/R600a,0.3,60.0,100.0,3.054,0.378,OK,5000,98.615,27.124
R290,R600a,R290/R600a,0.3,60.0,100.0,3.054,0.378,OK,5500,95.783,24.658
R290,R600a,R290/R600a,0.3,60.0,100.0,3.054,0.378,OK,6000,93.423,22.603
R290,R600a,R290/R600a,0.3,60.0,100.0,3.054,0.378,OK,6500,91.426,20.865
R290,R600a,R290/R600a,0.3,60.0,100.0,3.054,0.378,OK,7000,89.715,19.374
R290,R600a,R290/R600a,0.3,60.0,100.0,3.054,0.378,OK,7500,88.231,18.083
R290,R600a,R290/R600a,0.4,20.0,100.0,2.057,0.468,OK,5000,137.285,32.325
R290,R600a,R290/R600a,0.4,20.0,100.0,2.057,0.468,OK,5500,133.91,29.386
R290,R600a,R290/R600a,0.4,20.0,100.0,2.057,0.468,OK,6000,131.098,26.937
R290,R600a,R290/R600a,0.4,20.0,100.0,2.057,0.468,OK,6500,128.718,24.865
R290,R600a,R290/R600a,0.4,20.0,100.0,2.057,0.468,OK,7000,126.679,23.089
R290,R600a,R290/R600a,0.4,20.0,100.0,2.057,0.468,OK,7500,124.911,21.55
R290,R600a,R290/R600a,0.4,30.0,100.0,2.242,0.452,OK,5000,127.029,30.613
R290,R600a,R290/R600a,0.4,30.0,100.0,2.242,0.452,OK,5500,123.833,27.83
R290,R600a,R290/R600a,0.4,30.0,100.0,2.242,0.452,OK,6000,121.169,25.511
R290,R600a,R290/R600a,0.4,30.0,100.0,2.242,0.452,OK,6500,118.915,23.549
R290,R600a,R290/R600a,0.4,30.0,100.0,2.242,0.452,OK,7000,116.984,21.867
R290,R600a,R290/R600a,0.4,30.0,100.0,2.242,0.452,OK,7500,115.31,20.409
R290,R600a,R290/R600a,0.4,40.0,100.0,2.459,0.432,OK,5000,117.266,29.151
R290,R600a,R290/R600a,0.4,40.0,100.0,2.459,0.432,OK,5500,114.222,26.501
R290,R600a,R290/R600a,0.4,40.0,100.0,2.459,0.432,OK,6000,111.686,24.293
R290,R600a,R290/R600a,0.4,40.0,100.0,2.459,0.432,OK,6500,109.54,22.424
R290,R600a,R290/R600a,0.4,40.0,100.0,2.459,0.432,OK,7000,107.701,20.822
R290,R600a,R290/R600a,0.4,40.0,100.0,2.459,0.432,OK,7500,106.107,19.434
R290,R600a,R290/R600a,0.4,50.0,100.0,2.712,0.406,OK,5000,108.002,27.892
