f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R717,R600,R717/R600,0.4,60.0,120.0,2.712,0.453,OK,6500,84.015,20.148
R717,R600,R717/R600,0.4,60.0,120.0,2.712,0.453,OK,7000,82.588,18.709
R717,R600,R717/R600,0.4,60.0,120.0,2.712,0.453,OK,7500,81.351,17.462
R717,R600,R717/R600,0.5,30.0,120.0,2.086,0.503,OK,5000,112.386,29.374
R717,R600,R717/R600,0.5,30.0,120.0,2.086,0.503,OK,5500,109.737,26.703
R717,R600,R717/R600,0.5,30.0,120.0,2.086,0.503,OK,6000,107.53,24.478
R717,R600,R717/R600,0.5,30.0,120.0,2.086,0.503,OK,6500,105.662,22.595
R717,R600,R717/R600,0.5,30.0,120.0,2.086,0.503,OK,7000,104.062,20.981
R717,R600,R717/R600,0.5,30.0,120.0,2.086,0.503,OK,7500,102.674,19.582
R717,R600,R717/R600,0.5,40.0,120.0,2.266,0.49,OK,5000,104.228,27.822
R717,R600,R717/R600,0.5,40.0,120.0,2.266,0.49,OK,5500,101.719,25.293
R717,R600,R717/R600,0.5,40.0,120.0,2.266,0.49,OK,6000,99.629,23.185
R717,R600,R717/R600,0.5,40.0,120.0,2.266,0.49,OK,6500,97.86,21.401
R717,R600,R717/R600,0.5,40.0,120.0,2.266,0.49,OK,7000,96.343,19.873
R717,R600,R717/R600,0.5,40.0,120.0,2.266,0.49,OK,7500,95.029,18.548
R717,R600,R717/R600,0.5,50.0,120.0,2.478,0.475,OK,5000,96.465,26.61
R717,R600,R717/R600,0.5,50.0,120.0,2.478,0.475,OK,5500,94.065,24.191
R717,R600,R717/R600,0.5,50.0,120.0,2.478,0.475,OK,6000,92.066,22.175
R717,R600,R717/R600,0.5,50.0,120.0,2.478,0.475,OK,6500,90.374,20.469
R717,R600,R717/R600,0.5,50.0,120.0,2.478,0.475,OK,7000,88.924,19.007
R717,R600,R717/R600,0.5,50.0,120.0,2.478,0.475,OK,7500,87.667,17.74
R717,R600,R717/R600,0.5,60.0,120.0,2.731,0.457,OK,5000,89.038,25.664
R717,R600,R717/R600,0.5,60.0,120.0,2.731,0.457,OK,5500,86.724,23.331
R717,R600,R717/R600,0.5,60.0,120.0,2.731,0.457,OK,6000,84.796,21.387
R717,R600,R717/R600,0.5,60.0,120.0,2.731,0.457,OK,6500,83.164,19.742
R717,R600,R717/R600,0.5,60.0,120.0,2.731,0.457,OK,7000,81.766,18.332
R717,R600,R717/R600,0.5,60.0,120.0,2.731,0.457,OK,7500,80.553,17.11
R717,R600a,R717/R600a,0.3,20.0,120.0,1.598,0.421,V_OUT,5000,142.355,33.984
R717,R600a,R717/R600a,0.3,20.0,120.0,1.598,0.421,V_OUT,5500,139.291,30.894
R717,R600a,R717/R600a,0.3,20.0,120.0,1.598,0.421,V_OUT,6000,136.738,28.32
R717,R600a,R717/R600a,0.3,20.0,120.0,1.598,0.421,V_OUT,6500,134.577,26.141
R717,R600a,R717/R600a,0.3,20.0,120.0,1.598,0.421,V_OUT,7000,132.725,24.274
R717,R600a,R717/R600a,0.3,20.0,120.0,1.598,0.421,V_OUT,7500,131.12,22.656
R717,R600a,R717/R600a,0.3,30.0,120.0,1.756,0.42,OK,5000,131.548,32.924
R717,R600a,R717/R600a,0.3,30.0,120.0,1.756,0.42,OK,5500,128.579,29.931
R717,R600a,R717/R600a,0.3,30.0,120.0,1.756,0.42,OK,6000,126.105,27.437
R717,R600a,R717/R600a,0.3,30.0,120.0,1.756,0.42,OK,6500,124.012,25.326
R717,R600a,R717/R600a,0.3,30.0,120.0,1.756,0.42,OK,7000,122.218,23.517
R717,R600a,R717/R600a,0.3,30.0,120.0,1.756,0.42,OK,7500,120.663,21.949
R717,R600a,R717/R600a,0.3,40.0,120.0,1.942,0.417,OK,5000,119.911,30.754
R717,R600a,R717/R600a,0.3,40.0,120.0,1.942,0.417,OK,5500,117.138,27.958
R717,R600a,R717/R600a,0.3,40.0,120.0,1.942,0.417,OK,6000,114.827,25.629
R717,R600a,R717/R600a,0.3,40.0,120.0,1.942,0.417,OK,6500,112.872,23.657
R717,R600a,R717/R600a,0.3,40.0,120.0,1.942,0.417,OK,7000,111.196,21.967
R717,R600a,R717/R600a,0.3,40.0,120.0,1.942,0.417,OK,7500,109.743,20.503
R717,R600a,R717/R600a,0.3,50.0,120.0,2.164,0.412,OK,5000,109.127,29.122
R717,R600a,R717/R600a,0.3,50.0,120.0,2.164,0.412,OK,5500,106.501,26.474
R717,R600a,R717/R600a,0.3,50.0,120.0,2.164,0.412,OK,6000,104.313,24.268
R717,R600a,R717/R600a,0.3,50.0,120.0,2.164,0.412,OK,6500,102.462,22.401
R717,R600a,R717/R600a,0.3,50.0,120.0,2.164,0.412,OK,7000,100.875,20.801
R717,R600a,R717/R600a,0.3,50.0,120.0,2.164,0.412,OK,7500,99.499,19.415
R717,R600a,R717/R600a,0.3,60.0,120.0,2.431,0.404,OK,5000,99.099,27.894
R717,R600a,R717/R600a,0.3,60.0,120.0,2.431,0.404,OK,5500,96.584,25.359
R717,R600a,R717/R600a,0.3,60.0,120.0,2.431,0.404,OK,6000,94.488,23.245
R717,R600a,R717/R600a,0.3,60.0,120.0,2.431,0.404,OK,6500,92.715,21.457
R717,R600a,R717/R600a,0.3,60.0,120.0,2.431,0.404,OK,7000,91.195,19.925
R717,R600a,R717/R600a,0.3,60.0,120.0,2.431,0.404,OK,7500,89.877,18.596
R717,R600a,R717/R600a,0.4,20.0,120.0,1.709,0.452,OK,5000,134.351,32.999
R717,R600a,R717/R600a,0.4,20.0,120.0,1.709,0.452,OK,5500,131.375,29.999
R717,R600a,R717/R600a,0.4,20.0,120.0,1.709,0.452,OK,6000,128.896,27.499
R717,R600a,R717/R600a,0.4,20.0,120.0,1.709,0.452,OK,6500,126.798,25.384
R717,R600a,R717/R600a,0.4,20.0,120.0,1.709,0.452,OK,7000,124.999,23.57
R717,R600a,R717/R600a,0.4,20.0,120.0,1.709,0.452,OK,7500,123.441,21.999
R717,R600a,R717/R600a,0.4,30.0,120.0,1.862,0.447,OK,5000,123.915,30.916
R717,R600a,R717/R600a,0.4,30.0,120.0,1.862,0.447,OK,5500,121.127,28.106
R717,R600a,R717/R600a,0.4,30.0,120.0,1.862,0.447,OK,6000,118.804,25.764
R717,R600a,R717/R600a,0.4,30.0,120.0,1.862,0.447,OK,6500,116.839,23.782
R717,R600a,R717/R600a,0.4,30.0,120.0,1.862,0.447,OK,7000,115.154,22.083
R717,R600a,R717/R600a,0.4,30.0,120.0,1.862,0.447,OK,7500,113.694,20.611
R717,R600a,R717/R600a,0.4,40.0,120.0,2.042,0.44,OK,5000,114.095,29.309
R717,R600a,R717/R600a,0.4,40.0,120.0,2.042,0.44,OK,5500,111.452,26.644
R717,R600a,R717/R600a,0.4,40.0,120.0,2.042,0.44,OK,6000,109.25,24.424
R717,R600a,R717/R600a,0.4,40.0,120.0,2.042,0.44,OK,6500,107.387,22.545
R717,R600a,R717/R600a,0.4,40.0,120.0,2.042,0.44,OK,7000,105.789,20.935
R717,R600a,R717/R600a,0.4,40.0,120.0,2.042,0.44,OK,7500,104.405,19.539
R717,R600a,R717/R600a,0.4,50.0,120.0,2.256,0.431,OK,5000,104.816,28.069
R717,R600a,R717/R600a,0.4,50.0,120.0,2.256,0.431,OK,5500,102.286,25.517
R717,R600a,R717/R600a,0.4,50.0,120.0,2.256,0.431,OK,6000,100.176,23.391
R717,R600a,R717/R600a,0.4,50.0,120.0,2.256,0.431,OK,6500,98.392,21.592
R717,R600a,R717/R600a,0.4,50.0,120.0,2.256,0.431,OK,7000,96.862,20.049
R717,R600a,R717/R600a,0.4,50.0,120.0,2.256,0.431,OK,7500,95.536,18.713
R717,R600a,R717/R600a,0.4,60.0,120.0,2.512,0.418,OK,5000,96.038,27.129
R717,R600a,R717/R600a,0.4,60.0,120.0,2.512,0.418,OK,5500,93.592,24.663
R717,R600a,R717/R600a,0.4,60.0,120.0,2.512,0.418,OK,6000,91.553,22.607
R717,R600a,R717/R600a,0.4,60.0,120.0,2.512,0.418,OK,6500,89.828,20.868
R717,R600a,R717/R600a,0.4,60.0,120.0,2.512,0.418,OK,7000,88.35,19.378
R717,R600a,R717/R600a,0.4,60.0,120.0,2.512,0.418,OK,7500,87.068,18.086
R717,R600a,R717/R600a,0.5,30.0,120.0,1.945,0.468,OK,5000,118.749,29.722
R717,R600a,R717/R600a,0.5,30.0,120.0,1.945,0.468,OK,5500,116.069,27.02
R717,R600a,R717/R600a,0.5,30.0,120.0,1.945,0.468,OK,6000,113.836,24.769
R717,R600a,R717/R600a,0.5,30.0,120.0,1.945,0.468,OK,6500,111.946,22.863
R717,R600a,R717/R600a,0.5,30.0,120.0,1.945,0.468,OK,7000,110.326,21.23
R717,R600a,R717/R600a,0.5,30.0,120.0,1.945,0.468,OK,7500,108.923,19.815
R717,R600a,R717/R600a,0.5,40.0,120.0,2.119,0.457,OK,5000,110.098,28.374
R717,R600a,R717/R600a,0.5,40.0,120.0,2.119,0.457,OK,5500,107.54,25.795
R717,R600a,R717/R600a,0.5,40.0,120.0,2.119,0.457,OK,6000,105.408,23.645
R717,R600a,R717/R600a,0.5,40.0,120.0,2.119,0.457,OK,6500,103.603,21.826
R717,R600a,R717/R600a,0.5,40.0,120.0,2.119,0.457,OK,7000,102.057,20.267
R717,R600a,R717/R600a,0.5,40.0,120.0,2.119,0.457,OK,7500,100.717,18.916
R717,R600a,R717/R600a,0.5,50.0,120.0,2.324,0.444,OK,5000,101.839,27.345
R717,R600a,R717/R600a,0.5,50.0,120.0,2.324,0.444,OK,5500,99.373,24.859
R717,R600a,R717/R600a,0.5,50.0,120.0,2.324,0.444,OK,6000,97.319,22.788
R717,R600a,R717/R600a,0.5,50.0,120.0,2.324,0.444,OK,6500,95.58,21.035
R717,R600a,R717/R600a,0.5,50.0,120.0,2.324,0.444,OK,7000,94.09,19.532
R717,R600a,R717/R600a,0.5,50.0,120.0,2.324,0.444,OK,7500,92.798,18.23
R717,R600a,R717/R600a,0.5,60.0,120.0,2.57,0.428,OK,5000,93.935,26.579
R717,R600a,R717/R600a,0.5,60.0,120.0,2.57,0.428,OK,5500,91.539,24.163
R717,R600a,R717/R600a,0.5,60.0,120.0,2.57,0.428,OK,6000,89.541,22.149
R717,R600a,R717/R600a,0.5,60.0,120.0,2.57,0.428,OK,6500,87.851,20.446
R717,R600a,R717/R600a,0.5,60.0,120.0,2.57,0.428,OK,7000,86.403,18.985
R717,R600a,R717/R600a,0.5,60.0,120.0,2.57,0.428,OK,7500,85.148,17.72
