f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R1270,R600a,R1270/R600a,0.3,30.0,120.0,1.716,0.41,V_OUT,7500,139.535,23.98
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,V_OUT,5000,139.397,33.848
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,V_OUT,5500,136.345,30.771
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,V_OUT,6000,133.802,28.207
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,V_OUT,6500,131.649,26.037
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,V_OUT,7000,129.805,24.177
R1270,R600a,R1270/R600a,0.3,40.0,120.0,1.877,0.403,V_OUT,7500,128.206,22.565
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,V_OUT,5000,128.615,32.31
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,V_OUT,5500,125.702,29.373
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,V_OUT,6000,123.274,26.925
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,V_OUT,6500,121.22,24.854
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,V_OUT,7000,119.459,23.079
R1270,R600a,R1270/R600a,0.3,50.0,120.0,2.057,0.391,V_OUT,7500,117.933,21.54
R1270,R600a,R1270/R600a,0.3,60.0,120.0,2.252,0.373,V_OUT,5000,119.332,31.368
R1270,R600a,R1270/R600a,0.3,60.0,120.0,2.252,0.373,V_OUT,5500,116.503,28.516
R1270,R600a,R1270/R600a,0.3,60.0,120.0,2.252,0.373,V_OUT,6000,114.146,26.14
R1270,R600a,R1270/R600a,0.3,60.0,120.0,2.252,0.373,V_OUT,6500,112.152,24.129
